datetime,Active_power
18/12/2006 11:30,53.6673975
18/12/2006 12:00,53.69165332
18/12/2006 12:30,53.34734192
18/12/2006 13:00,53.36041159
18/12/2006 13:30,53.22511346
18/12/2006 14:00,53.31089768
18/12/2006 14:30,53.45411024
18/12/2006 15:00,53.21771409
18/12/2006 15:30,53.01520165
18/12/2006 16:00,26.57407245
18/12/2006 16:30,0
18/12/2006 17:00,0
18/12/2006 17:30,0
18/12/2006 18:00,0
18/12/2006 18:30,0
18/12/2006 19:00,0
18/12/2006 19:30,0
18/12/2006 20:00,0
18/12/2006 20:30,0
18/12/2006 21:00,0
18/12/2006 21:30,0
18/12/2006 22:00,0
18/12/2006 22:30,26.83047279
18/12/2006 23:00,53.57403396
18/12/2006 23:30,53.52127433
19/12/2006 0:00,53.58942757
19/12/2006 0:30,53.25383937
19/12/2006 1:00,53.01533994
19/12/2006 1:30,53.39065103
19/12/2006 2:00,53.37242136
19/12/2006 2:30,53.01214335
19/12/2006 3:00,53.23684578
19/12/2006 3:30,53.14253388
19/12/2006 4:00,26.64568746
19/12/2006 4:30,0
19/12/2006 5:00,0
19/12/2006 5:30,0
19/12/2006 6:00,0
19/12/2006 6:30,0
19/12/2006 7:00,0
19/12/2006 7:30,0
19/12/2006 8:00,0
19/12/2006 8:30,0
19/12/2006 9:00,0
19/12/2006 9:30,0
19/12/2006 10:00,0
19/12/2006 10:30,26.71401401
19/12/2006 11:00,53.41620166
19/12/2006 11:30,53.5524561
19/12/2006 12:00,53.49144644
19/12/2006 12:30,53.65492769
19/12/2006 13:00,53.21812113
19/12/2006 13:30,53.5781982
19/12/2006 14:00,53.26799693
19/12/2006 14:30,53.52161676
19/12/2006 15:00,53.65657684
19/12/2006 15:30,53.01970433
19/12/2006 16:00,26.6742342
19/12/2006 16:30,0
19/12/2006 17:00,0
19/12/2006 17:30,0
19/12/2006 18:00,0
19/12/2006 18:30,0
19/12/2006 19:00,0
19/12/2006 19:30,0
19/12/2006 20:00,0
19/12/2006 20:30,0
19/12/2006 21:00,0
19/12/2006 21:30,0
19/12/2006 22:00,0
19/12/2006 22:30,26.69663578
19/12/2006 23:00,53.01028592
19/12/2006 23:30,53.70623368
20/12/2006 0:00,53.64571357
20/12/2006 0:30,53.54691356
20/12/2006 1:00,53.64369564
20/12/2006 1:30,53.42336956
20/12/2006 2:00,53.35963626
20/12/2006 2:30,53.69105464
20/12/2006 3:00,53.26076754
20/12/2006 3:30,53.46611921
20/12/2006 4:00,26.65946893
20/12/2006 4:30,0
20/12/2006 5:00,0
20/12/2006 5:30,0
20/12/2006 6:00,0
20/12/2006 6:30,0
20/12/2006 7:00,0
20/12/2006 7:30,0
20/12/2006 8:00,0
20/12/2006 8:30,0
20/12/2006 9:00,0
20/12/2006 9:30,0
20/12/2006 10:00,0
20/12/2006 10:30,26.63938264
20/12/2006 11:00,53.07626835
20/12/2006 11:30,53.2734793
20/12/2006 12:00,53.21514147
20/12/2006 12:30,53.20979022
20/12/2006 13:00,53.65565225
20/12/2006 13:30,53.25745089
20/12/2006 14:00,53.10138859
20/12/2006 14:30,53.5018094
20/12/2006 15:00,53.4741401
20/12/2006 15:30,53.14572911
20/12/2006 16:00,26.57613691
20/12/2006 16:30,0
20/12/2006 17:00,0
20/12/2006 17:30,0
20/12/2006 18:00,0
20/12/2006 18:30,0
20/12/2006 19:00,0
20/12/2006 19:30,0
20/12/2006 20:00,0
20/12/2006 20:30,0
20/12/2006 21:00,0
20/12/2006 21:30,0
20/12/2006 22:00,0
20/12/2006 22:30,26.52483259
20/12/2006 23:00,53.66575453
20/12/2006 23:30,53.08415345
21/12/2006 0:00,53.61847555
21/12/2006 0:30,53.04006546
21/12/2006 1:00,53.24745734
21/12/2006 1:30,53.07177856
21/12/2006 2:00,53.01299507
21/12/2006 2:30,53.34347674
21/12/2006 3:00,53.50309408
21/12/2006 3:30,53.66719548
21/12/2006 4:00,26.63400703
21/12/2006 4:30,0
21/12/2006 5:00,0
21/12/2006 5:30,0
21/12/2006 6:00,0
21/12/2006 6:30,0
21/12/2006 7:00,0
21/12/2006 7:30,0
21/12/2006 8:00,0
21/12/2006 8:30,0
21/12/2006 9:00,0
21/12/2006 9:30,0
21/12/2006 10:00,0
21/12/2006 10:30,26.77257163
21/12/2006 11:00,53.16302137
21/12/2006 11:30,53.46426907
21/12/2006 12:00,53.54374458
21/12/2006 12:30,53.39145323
21/12/2006 13:00,53.4146105
21/12/2006 13:30,53.47453956
21/12/2006 14:00,53.6999023
21/12/2006 14:30,53.15450994
21/12/2006 15:00,53.12275522
21/12/2006 15:30,53.22301542
21/12/2006 16:00,26.78267568
21/12/2006 16:30,0
21/12/2006 17:00,0
21/12/2006 17:30,0
21/12/2006 18:00,0
21/12/2006 18:30,0
21/12/2006 19:00,0
21/12/2006 19:30,0
21/12/2006 20:00,0
21/12/2006 20:30,0
21/12/2006 21:00,0
21/12/2006 21:30,0
21/12/2006 22:00,0
21/12/2006 22:30,26.54819485
21/12/2006 23:00,53.63459684
21/12/2006 23:30,53.30863027
22/12/2006 0:00,53.64376421
22/12/2006 0:30,53.29251908
22/12/2006 1:00,53.17064572
22/12/2006 1:30,53.1795696
22/12/2006 2:00,53.15337311
22/12/2006 2:30,53.42627193
22/12/2006 3:00,53.16981312
22/12/2006 3:30,53.25591908
22/12/2006 4:00,26.7761436
22/12/2006 4:30,0
22/12/2006 5:00,0
22/12/2006 5:30,0
22/12/2006 6:00,0
22/12/2006 6:30,0
22/12/2006 7:00,0
22/12/2006 7:30,0
22/12/2006 8:00,0
22/12/2006 8:30,0
22/12/2006 9:00,0
22/12/2006 9:30,0
22/12/2006 10:00,0
22/12/2006 10:30,26.83275844
22/12/2006 11:00,53.55154734
22/12/2006 11:30,53.29180093
22/12/2006 12:00,53.60784881
22/12/2006 12:30,53.18752486
22/12/2006 13:00,53.22774158
22/12/2006 13:30,53.53865088
22/12/2006 14:00,53.49099251
22/12/2006 14:30,53.49961573
22/12/2006 15:00,53.15260917
22/12/2006 15:30,53.2091992
22/12/2006 16:00,26.58059038
22/12/2006 16:30,0
22/12/2006 17:00,0
22/12/2006 17:30,0
22/12/2006 18:00,0
22/12/2006 18:30,0
22/12/2006 19:00,0
22/12/2006 19:30,0
22/12/2006 20:00,0
22/12/2006 20:30,0
22/12/2006 21:00,0
22/12/2006 21:30,0
22/12/2006 22:00,0
22/12/2006 22:30,26.51218291
22/12/2006 23:00,53.29241244
22/12/2006 23:30,53.57555973
23/12/2006 0:00,53.1797388
23/12/2006 0:30,53.21240995
23/12/2006 1:00,53.40040778
23/12/2006 1:30,53.4173804
23/12/2006 2:00,53.11357254
23/12/2006 2:30,53.66823412
23/12/2006 3:00,53.40925531
23/12/2006 3:30,53.65600393
23/12/2006 4:00,26.79362494
23/12/2006 4:30,0
23/12/2006 5:00,0
23/12/2006 5:30,0
23/12/2006 6:00,0
23/12/2006 6:30,0
23/12/2006 7:00,0
23/12/2006 7:30,0
23/12/2006 8:00,0
23/12/2006 8:30,0
23/12/2006 9:00,0
23/12/2006 9:30,0
23/12/2006 10:00,0
23/12/2006 10:30,26.75660818
23/12/2006 11:00,53.61804397
23/12/2006 11:30,53.58459046
23/12/2006 12:00,53.22956273
23/12/2006 12:30,53.18114406
23/12/2006 13:00,53.17420131
23/12/2006 13:30,53.0645928
23/12/2006 14:00,53.50373818
23/12/2006 14:30,53.598557
23/12/2006 15:00,53.47024131
23/12/2006 15:30,53.16507147
23/12/2006 16:00,26.67000906
23/12/2006 16:30,0
23/12/2006 17:00,0
23/12/2006 17:30,0
23/12/2006 18:00,0
23/12/2006 18:30,0
23/12/2006 19:00,0
23/12/2006 19:30,0
23/12/2006 20:00,0
23/12/2006 20:30,0
23/12/2006 21:00,0
23/12/2006 21:30,0
23/12/2006 22:00,0
23/12/2006 22:30,26.6575691
23/12/2006 23:00,53.01772021
23/12/2006 23:30,53.25547098
24/12/2006 0:00,53.35388596
24/12/2006 0:30,53.44772981
24/12/2006 1:00,53.23405229
24/12/2006 1:30,53.51865467
24/12/2006 2:00,53.55647987
24/12/2006 2:30,53.42188604
24/12/2006 3:00,53.21902573
24/12/2006 3:30,53.20309864
24/12/2006 4:00,26.85257117
24/12/2006 4:30,0
24/12/2006 5:00,0
24/12/2006 5:30,0
24/12/2006 6:00,0
24/12/2006 6:30,0
24/12/2006 7:00,0
24/12/2006 7:30,0
24/12/2006 8:00,0
24/12/2006 8:30,0
24/12/2006 9:00,0
24/12/2006 9:30,0
24/12/2006 10:00,0
24/12/2006 10:30,26.78479431
24/12/2006 11:00,53.63755179
24/12/2006 11:30,53.37204469
24/12/2006 12:00,53.03883005
24/12/2006 12:30,53.15796744
24/12/2006 13:00,53.17126543
24/12/2006 13:30,53.68270099
24/12/2006 14:00,53.11638809
24/12/2006 14:30,53.14274055
24/12/2006 15:00,53.67669744
24/12/2006 15:30,53.2580899
24/12/2006 16:00,26.72867764
24/12/2006 16:30,0
24/12/2006 17:00,0
24/12/2006 17:30,0
24/12/2006 18:00,0
24/12/2006 18:30,0
24/12/2006 19:00,0
24/12/2006 19:30,0
24/12/2006 20:00,0
24/12/2006 20:30,0
24/12/2006 21:00,0
24/12/2006 21:30,0
24/12/2006 22:00,0
24/12/2006 22:30,26.65414408
24/12/2006 23:00,53.04536742
24/12/2006 23:30,53.20504525
25/12/2006 0:00,53.68779844
25/12/2006 0:30,53.35760574
25/12/2006 1:00,53.42109528
25/12/2006 1:30,53.39512612
25/12/2006 2:00,53.63995133
25/12/2006 2:30,53.28976723
25/12/2006 3:00,53.47643881
25/12/2006 3:30,53.27842682
25/12/2006 4:00,26.70781161
25/12/2006 4:30,0
25/12/2006 5:00,0
25/12/2006 5:30,0
25/12/2006 6:00,0
25/12/2006 6:30,0
25/12/2006 7:00,0
25/12/2006 7:30,0
25/12/2006 8:00,0
25/12/2006 8:30,0
25/12/2006 9:00,0
25/12/2006 9:30,0
25/12/2006 10:00,0
25/12/2006 10:30,26.69237199
25/12/2006 11:00,53.35543145
25/12/2006 11:30,53.49984615
25/12/2006 12:00,53.51038423
25/12/2006 12:30,53.42630738
25/12/2006 13:00,53.48266373
25/12/2006 13:30,53.43281796
25/12/2006 14:00,53.0456914
25/12/2006 14:30,53.70096259
25/12/2006 15:00,53.52489483
25/12/2006 15:30,53.38967527
25/12/2006 16:00,26.56447992
25/12/2006 16:30,0
25/12/2006 17:00,0
25/12/2006 17:30,0
25/12/2006 18:00,0
25/12/2006 18:30,0
25/12/2006 19:00,0
25/12/2006 19:30,0
25/12/2006 20:00,0
25/12/2006 20:30,0
25/12/2006 21:00,0
25/12/2006 21:30,0
25/12/2006 22:00,0
25/12/2006 22:30,26.76548746
25/12/2006 23:00,53.12143695
25/12/2006 23:30,53.49471121
26/12/2006 0:00,53.24363968
26/12/2006 0:30,53.26087968
26/12/2006 1:00,53.32117905
26/12/2006 1:30,53.2630732
26/12/2006 2:00,53.33108185
26/12/2006 2:30,53.6418731
26/12/2006 3:00,53.04831708
26/12/2006 3:30,53.52755482
26/12/2006 4:00,26.73314293
26/12/2006 4:30,0
26/12/2006 5:00,0
26/12/2006 5:30,0
26/12/2006 6:00,0
26/12/2006 6:30,0
26/12/2006 7:00,0
26/12/2006 7:30,0
26/12/2006 8:00,0
26/12/2006 8:30,0
26/12/2006 9:00,0
26/12/2006 9:30,0
26/12/2006 10:00,0
26/12/2006 10:30,26.62893886
26/12/2006 11:00,53.05894168
26/12/2006 11:30,53.42753538
26/12/2006 12:00,53.24137291
26/12/2006 12:30,53.56146442
26/12/2006 13:00,53.15360881
26/12/2006 13:30,53.56927687
26/12/2006 14:00,53.01994387
26/12/2006 14:30,53.20091564
26/12/2006 15:00,53.15762082
26/12/2006 15:30,53.23714378
26/12/2006 16:00,26.54108661
26/12/2006 16:30,0
26/12/2006 17:00,0
26/12/2006 17:30,0
26/12/2006 18:00,0
26/12/2006 18:30,0
26/12/2006 19:00,0
26/12/2006 19:30,0
26/12/2006 20:00,0
26/12/2006 20:30,0
26/12/2006 21:00,0
26/12/2006 21:30,0
26/12/2006 22:00,0
26/12/2006 22:30,26.53377138
26/12/2006 23:00,53.6204587
26/12/2006 23:30,53.60834709
27/12/2006 0:00,53.55089523
27/12/2006 0:30,53.25093144
27/12/2006 1:00,53.2299933
27/12/2006 1:30,53.66682176
27/12/2006 2:00,53.16449514
27/12/2006 2:30,53.06830233
27/12/2006 3:00,53.14941596
27/12/2006 3:30,53.17420884
27/12/2006 4:00,26.61804689
27/12/2006 4:30,0
27/12/2006 5:00,0
27/12/2006 5:30,0
27/12/2006 6:00,0
27/12/2006 6:30,0
27/12/2006 7:00,0
27/12/2006 7:30,0
27/12/2006 8:00,0
27/12/2006 8:30,0
27/12/2006 9:00,0
27/12/2006 9:30,0
27/12/2006 10:00,0
27/12/2006 10:30,26.62995549
27/12/2006 11:00,53.43067616
27/12/2006 11:30,53.56023579
27/12/2006 12:00,53.14410737
27/12/2006 12:30,53.55809602
27/12/2006 13:00,53.54467019
27/12/2006 13:30,53.32420547
27/12/2006 14:00,53.69692985
27/12/2006 14:30,53.52238168
27/12/2006 15:00,53.25515992
27/12/2006 15:30,53.30284022
27/12/2006 16:00,26.73648068
27/12/2006 16:30,0
27/12/2006 17:00,0
27/12/2006 17:30,0
27/12/2006 18:00,0
27/12/2006 18:30,0
27/12/2006 19:00,0
27/12/2006 19:30,0
27/12/2006 20:00,0
27/12/2006 20:30,0
27/12/2006 21:00,0
27/12/2006 21:30,0
27/12/2006 22:00,0
27/12/2006 22:30,26.81440915
27/12/2006 23:00,53.40512038
27/12/2006 23:30,53.23386269
28/12/2006 0:00,53.27730967
28/12/2006 0:30,53.04010224
28/12/2006 1:00,53.1477427
28/12/2006 1:30,53.35611688
28/12/2006 2:00,53.54054474
28/12/2006 2:30,53.13237715
28/12/2006 3:00,53.7051474
28/12/2006 3:30,53.59564964
28/12/2006 4:00,26.61391022
28/12/2006 4:30,0
28/12/2006 5:00,0
28/12/2006 5:30,0
28/12/2006 6:00,0
28/12/2006 6:30,0
28/12/2006 7:00,0
28/12/2006 7:30,0
28/12/2006 8:00,0
28/12/2006 8:30,0
28/12/2006 9:00,0
28/12/2006 9:30,0
28/12/2006 10:00,0
28/12/2006 10:30,26.59504672
28/12/2006 11:00,53.49392338
28/12/2006 11:30,53.09697675
28/12/2006 12:00,53.02164309
28/12/2006 12:30,53.41286081
28/12/2006 13:00,53.20025154
28/12/2006 13:30,53.33401741
28/12/2006 14:00,53.0448995
28/12/2006 14:30,53.18147685
28/12/2006 15:00,53.11411687
28/12/2006 15:30,53.48151451
28/12/2006 16:00,26.75602301
28/12/2006 16:30,0
28/12/2006 17:00,0
28/12/2006 17:30,0
28/12/2006 18:00,0
28/12/2006 18:30,0
28/12/2006 19:00,0
28/12/2006 19:30,0
28/12/2006 20:00,0
28/12/2006 20:30,0
28/12/2006 21:00,0
28/12/2006 21:30,0
28/12/2006 22:00,0
28/12/2006 22:30,26.79698548
28/12/2006 23:00,53.27166317
28/12/2006 23:30,53.14265171
29/12/2006 0:00,53.30853241
29/12/2006 0:30,53.29501071
29/12/2006 1:00,53.54304229
29/12/2006 1:30,53.4954349
29/12/2006 2:00,53.26174341
29/12/2006 2:30,53.53632794
29/12/2006 3:00,53.341448
29/12/2006 3:30,53.62567287
29/12/2006 4:00,26.68867021
29/12/2006 4:30,0
29/12/2006 5:00,0
29/12/2006 5:30,0
29/12/2006 6:00,0
29/12/2006 6:30,0
29/12/2006 7:00,0
29/12/2006 7:30,0
29/12/2006 8:00,0
29/12/2006 8:30,0
29/12/2006 9:00,0
29/12/2006 9:30,0
29/12/2006 10:00,0
29/12/2006 10:30,26.59497863
29/12/2006 11:00,53.64192436
29/12/2006 11:30,53.03434157
29/12/2006 12:00,53.44770111
29/12/2006 12:30,53.68878318
29/12/2006 13:00,53.36396663
29/12/2006 13:30,53.18411444
29/12/2006 14:00,53.5241787
29/12/2006 14:30,53.4150265
29/12/2006 15:00,53.17211358
29/12/2006 15:30,53.49479181
29/12/2006 16:00,26.68875583
29/12/2006 16:30,0
29/12/2006 17:00,0
29/12/2006 17:30,0
29/12/2006 18:00,0
29/12/2006 18:30,0
29/12/2006 19:00,0
29/12/2006 19:30,0
29/12/2006 20:00,0
29/12/2006 20:30,0
29/12/2006 21:00,0
29/12/2006 21:30,0
29/12/2006 22:00,0
29/12/2006 22:30,26.70286595
29/12/2006 23:00,53.3825804
29/12/2006 23:30,53.38173712
30/12/2006 0:00,53.65904369
30/12/2006 0:30,53.66783696
30/12/2006 1:00,53.44822626
30/12/2006 1:30,53.18225996
30/12/2006 2:00,53.42296992
30/12/2006 2:30,53.23393492
30/12/2006 3:00,53.49753251
30/12/2006 3:30,53.13103142
30/12/2006 4:00,26.60859785
30/12/2006 4:30,0
30/12/2006 5:00,0
30/12/2006 5:30,0
30/12/2006 6:00,0
30/12/2006 6:30,0
30/12/2006 7:00,0
30/12/2006 7:30,0
30/12/2006 8:00,0
30/12/2006 8:30,0
30/12/2006 9:00,0
30/12/2006 9:30,0
30/12/2006 10:00,0
30/12/2006 10:30,26.53505913
30/12/2006 11:00,53.08167826
30/12/2006 11:30,53.30313639
30/12/2006 12:00,53.168811
30/12/2006 12:30,53.55117263
30/12/2006 13:00,53.04922203
30/12/2006 13:30,53.3692072
30/12/2006 14:00,53.42384529
30/12/2006 14:30,53.65945726
30/12/2006 15:00,53.50698685
30/12/2006 15:30,53.37900547
30/12/2006 16:00,26.61272499
30/12/2006 16:30,0
30/12/2006 17:00,0
30/12/2006 17:30,0
30/12/2006 18:00,0
30/12/2006 18:30,0
30/12/2006 19:00,0
30/12/2006 19:30,0
30/12/2006 20:00,0
30/12/2006 20:30,0
30/12/2006 21:00,0
30/12/2006 21:30,0
30/12/2006 22:00,0
30/12/2006 22:30,26.75352105
30/12/2006 23:00,53.39917168
30/12/2006 23:30,53.17608492
31/12/2006 0:00,53.141449
31/12/2006 0:30,53.36572267
31/12/2006 1:00,53.37962333
31/12/2006 1:30,53.35385747
31/12/2006 2:00,53.51437728
31/12/2006 2:30,53.27559189
31/12/2006 3:00,53.12550963
31/12/2006 3:30,53.3262223
31/12/2006 4:00,26.76263785
31/12/2006 4:30,0
31/12/2006 5:00,0
31/12/2006 5:30,0
31/12/2006 6:00,0
31/12/2006 6:30,0
31/12/2006 7:00,0
31/12/2006 7:30,0
31/12/2006 8:00,0
31/12/2006 8:30,0
31/12/2006 9:00,0
31/12/2006 9:30,0
31/12/2006 10:00,0
31/12/2006 10:30,26.81053813
31/12/2006 11:00,53.34912682
31/12/2006 11:30,53.06363738
31/12/2006 12:00,53.60317916
31/12/2006 12:30,53.33012646
31/12/2006 13:00,53.35082131
31/12/2006 13:30,53.58080627
31/12/2006 14:00,53.50836144
31/12/2006 14:30,53.10479245
31/12/2006 15:00,53.19335369
31/12/2006 15:30,53.24624476
31/12/2006 16:00,26.5253507
31/12/2006 16:30,0
31/12/2006 17:00,0
31/12/2006 17:30,0
31/12/2006 18:00,0
31/12/2006 18:30,0
31/12/2006 19:00,0
31/12/2006 19:30,0
31/12/2006 20:00,0
31/12/2006 20:30,0
31/12/2006 21:00,0
31/12/2006 21:30,0
31/12/2006 22:00,0
31/12/2006 22:30,26.59338096
31/12/2006 23:00,53.52369487
31/12/2006 23:30,53.0766075
01/01/2007 0:00,53.69831225
01/01/2007 0:30,53.58572188
01/01/2007 1:00,53.17759989
01/01/2007 1:30,53.17024444
01/01/2007 2:00,53.06798456
01/01/2007 2:30,53.05237325
01/01/2007 3:00,53.54609214
01/01/2007 3:30,53.08441943
01/01/2007 4:00,26.59915379
01/01/2007 4:30,0
01/01/2007 5:00,0
01/01/2007 5:30,0
01/01/2007 6:00,0
01/01/2007 6:30,0
01/01/2007 7:00,0
01/01/2007 7:30,0
01/01/2007 8:00,0
01/01/2007 8:30,0
01/01/2007 9:00,0
01/01/2007 9:30,0
01/01/2007 10:00,0
01/01/2007 10:30,26.61151571
01/01/2007 11:00,53.15740106
01/01/2007 11:30,53.2776962
01/01/2007 12:00,53.30207086
01/01/2007 12:30,53.63998568
01/01/2007 13:00,53.5445798
01/01/2007 13:30,53.53840459
01/01/2007 14:00,53.53418553
01/01/2007 14:30,53.26032917
01/01/2007 15:00,53.29384535
01/01/2007 15:30,53.40256417
01/01/2007 16:00,26.66496707
01/01/2007 16:30,0
01/01/2007 17:00,0
01/01/2007 17:30,0
01/01/2007 18:00,0
01/01/2007 18:30,0
01/01/2007 19:00,0
01/01/2007 19:30,0
01/01/2007 20:00,0
01/01/2007 20:30,0
01/01/2007 21:00,0
01/01/2007 21:30,0
01/01/2007 22:00,0
01/01/2007 22:30,26.65275851
01/01/2007 23:00,53.11306241
01/01/2007 23:30,53.41074329
02/01/2007 0:00,53.47708288
02/01/2007 0:30,53.28449048
02/01/2007 1:00,53.29307071
02/01/2007 1:30,53.6044014
02/01/2007 2:00,53.66331394
02/01/2007 2:30,53.45362675
02/01/2007 3:00,53.03791189
02/01/2007 3:30,53.33178632
02/01/2007 4:00,26.60879226
02/01/2007 4:30,0
02/01/2007 5:00,0
02/01/2007 5:30,0
02/01/2007 6:00,0
02/01/2007 6:30,0
02/01/2007 7:00,0
02/01/2007 7:30,0
02/01/2007 8:00,0
02/01/2007 8:30,0
02/01/2007 9:00,0
02/01/2007 9:30,0
02/01/2007 10:00,0
02/01/2007 10:30,26.79769254
02/01/2007 11:00,53.69326064
02/01/2007 11:30,53.55635115
02/01/2007 12:00,53.20427429
02/01/2007 12:30,53.27039772
02/01/2007 13:00,53.62429812
02/01/2007 13:30,53.28056127
02/01/2007 14:00,53.66710273
02/01/2007 14:30,53.5089314
02/01/2007 15:00,53.06207748
02/01/2007 15:30,53.49079211
02/01/2007 16:00,26.84638321
02/01/2007 16:30,0
02/01/2007 17:00,0
02/01/2007 17:30,0
02/01/2007 18:00,0
02/01/2007 18:30,0
02/01/2007 19:00,0
02/01/2007 19:30,0
02/01/2007 20:00,0
02/01/2007 20:30,0
02/01/2007 21:00,0
02/01/2007 21:30,0
02/01/2007 22:00,0
02/01/2007 22:30,26.63509634
02/01/2007 23:00,53.16255851
02/01/2007 23:30,53.06981207
03/01/2007 0:00,53.35024343
03/01/2007 0:30,53.46795857
03/01/2007 1:00,53.18968599
03/01/2007 1:30,53.40366519
03/01/2007 2:00,53.63518159
03/01/2007 2:30,53.17788198
03/01/2007 3:00,53.03674011
03/01/2007 3:30,53.09634428
03/01/2007 4:00,26.59119512
03/01/2007 4:30,0
03/01/2007 5:00,0
03/01/2007 5:30,0
03/01/2007 6:00,0
03/01/2007 6:30,0
03/01/2007 7:00,0
03/01/2007 7:30,0
03/01/2007 8:00,0
03/01/2007 8:30,0
03/01/2007 9:00,0
03/01/2007 9:30,0
03/01/2007 10:00,0
03/01/2007 10:30,26.77007661
03/01/2007 11:00,53.60675262
03/01/2007 11:30,53.15882441
03/01/2007 12:00,53.14210059
03/01/2007 12:30,53.50523343
03/01/2007 13:00,53.0510481
03/01/2007 13:30,53.11220848
03/01/2007 14:00,53.33459608
03/01/2007 14:30,53.29908091
03/01/2007 15:00,53.49926537
03/01/2007 15:30,53.47641616
03/01/2007 16:00,26.81488647
03/01/2007 16:30,0
03/01/2007 17:00,0
03/01/2007 17:30,0
03/01/2007 18:00,0
03/01/2007 18:30,0
03/01/2007 19:00,0
03/01/2007 19:30,0
03/01/2007 20:00,0
03/01/2007 20:30,0
03/01/2007 21:00,0
03/01/2007 21:30,0
03/01/2007 22:00,0
03/01/2007 22:30,26.6782849
03/01/2007 23:00,53.60660254
03/01/2007 23:30,53.59931665
04/01/2007 0:00,53.52168783
04/01/2007 0:30,53.5639256
04/01/2007 1:00,53.09659007
04/01/2007 1:30,53.51557243
04/01/2007 2:00,53.66960468
04/01/2007 2:30,53.46485233
04/01/2007 3:00,53.41329543
04/01/2007 3:30,53.70016676
04/01/2007 4:00,26.71221504
04/01/2007 4:30,0
04/01/2007 5:00,0
04/01/2007 5:30,0
04/01/2007 6:00,0
04/01/2007 6:30,0
04/01/2007 7:00,0
04/01/2007 7:30,0
04/01/2007 8:00,0
04/01/2007 8:30,0
04/01/2007 9:00,0
04/01/2007 9:30,0
04/01/2007 10:00,0
04/01/2007 10:30,26.5627775
04/01/2007 11:00,53.26953474
04/01/2007 11:30,53.38199044
04/01/2007 12:00,53.69534419
04/01/2007 12:30,53.62153869
04/01/2007 13:00,53.33883047
04/01/2007 13:30,53.19174672
04/01/2007 14:00,53.35889937
04/01/2007 14:30,53.26617426
04/01/2007 15:00,53.06701372
04/01/2007 15:30,53.44192722
04/01/2007 16:00,26.59099584
04/01/2007 16:30,0
04/01/2007 17:00,0
04/01/2007 17:30,0
04/01/2007 18:00,0
04/01/2007 18:30,0
04/01/2007 19:00,0
04/01/2007 19:30,0
04/01/2007 20:00,0
04/01/2007 20:30,0
04/01/2007 21:00,0
04/01/2007 21:30,0
04/01/2007 22:00,0
04/01/2007 22:30,26.82432836
04/01/2007 23:00,53.28963983
04/01/2007 23:30,53.60868511
05/01/2007 0:00,53.09982366
05/01/2007 0:30,53.22623329
05/01/2007 1:00,53.61869834
05/01/2007 1:30,53.03297014
05/01/2007 2:00,53.69669501
05/01/2007 2:30,53.28891738
